Concept 1,Concept 2,Dist. in all-MiniLM-L6-v2,Dist. in paraphrase-MiniLM-L3-v2,Chain in all-MiniLM-L6-v2,Chain in paraphrase-MiniLM-L3-v2
fingerpointing,fundamentalist,1,2,fingerpointing ➡️ fundamentalist,fingerpointing ➡️ archiannelid ➡️ fundamentalist
fingerpointing,paleolith,1,2,fingerpointing ➡️ paleolith,fingerpointing ➡️ archiannelid ➡️ paleolith
fingerpointing,attractiveness,1,2,fingerpointing ➡️ attractiveness,fingerpointing ➡️ archiannelid ➡️ attractiveness
fingerpointing,halitosis,1,2,fingerpointing ➡️ halitosis,fingerpointing ➡️ archiannelid ➡️ halitosis
fingerpointing,scape,1,2,fingerpointing ➡️ scape,fingerpointing ➡️ archiannelid ➡️ scape
fingerpointing,wellbeing,1,2,fingerpointing ➡️ wellbeing,fingerpointing ➡️ flub ➡️ wellbeing
fingerpointing,Ottawa,1,2,fingerpointing ➡️ Ottawa,fingerpointing ➡️ archiannelid ➡️ Ottawa
fingerpointing,cheroot,1,2,fingerpointing ➡️ cheroot,fingerpointing ➡️ archiannelid ➡️ cheroot
fingerpointing,strickle,1,2,fingerpointing ➡️ strickle,fingerpointing ➡️ archiannelid ➡️ strickle
fingerpointing,clomiphene,1,2,fingerpointing ➡️ clomiphene,fingerpointing ➡️ archiannelid ➡️ clomiphene
fingerpointing,mayor,1,2,fingerpointing ➡️ mayor,fingerpointing ➡️ archiannelid ➡️ mayor
fingerpointing,Espana,1,2,fingerpointing ➡️ Espana,fingerpointing ➡️ archiannelid ➡️ Espana
fingerpointing,medulla,1,2,fingerpointing ➡️ medulla,fingerpointing ➡️ flub ➡️ medulla
fingerpointing,lipidosis,1,2,fingerpointing ➡️ lipidosis,fingerpointing ➡️ archiannelid ➡️ lipidosis
fingerpointing,MEd,1,2,fingerpointing ➡️ MEd,fingerpointing ➡️ archiannelid ➡️ MEd
fingerpointing,ceriman,1,2,fingerpointing ➡️ ceriman,fingerpointing ➡️ archiannelid ➡️ ceriman
fingerpointing,telco,1,2,fingerpointing ➡️ telco,fingerpointing ➡️ archiannelid ➡️ telco
fingerpointing,onyx,1,2,fingerpointing ➡️ onyx,fingerpointing ➡️ archiannelid ➡️ onyx
fingerpointing,alchemist,1,2,fingerpointing ➡️ alchemist,fingerpointing ➡️ archiannelid ➡️ alchemist
fingerpointing,quartet,1,2,fingerpointing ➡️ quartet,fingerpointing ➡️ archiannelid ➡️ quartet
fingerpointing,glyceryl,1,2,fingerpointing ➡️ glyceryl,fingerpointing ➡️ archiannelid ➡️ glyceryl
fingerpointing,rifampin,1,2,fingerpointing ➡️ rifampin,fingerpointing ➡️ archiannelid ➡️ rifampin
fingerpointing,dogfish,1,2,fingerpointing ➡️ dogfish,fingerpointing ➡️ archiannelid ➡️ dogfish
fingerpointing,lorry,1,2,fingerpointing ➡️ lorry,fingerpointing ➡️ archiannelid ➡️ lorry
fingerpointing,ribier,1,2,fingerpointing ➡️ ribier,fingerpointing ➡️ archiannelid ➡️ ribier
fingerpointing,impedance,1,2,fingerpointing ➡️ impedance,fingerpointing ➡️ archiannelid ➡️ impedance
fingerpointing,cuscus,1,2,fingerpointing ➡️ cuscus,fingerpointing ➡️ archiannelid ➡️ cuscus
fingerpointing,crusade,1,2,fingerpointing ➡️ crusade,fingerpointing ➡️ archiannelid ➡️ crusade
fingerpointing,shear,1,2,fingerpointing ➡️ shear,fingerpointing ➡️ archiannelid ➡️ shear
fingerpointing,bass,1,2,fingerpointing ➡️ bass,fingerpointing ➡️ archiannelid ➡️ bass
fingerpointing,fundamentals,1,2,fingerpointing ➡️ fundamentals,fingerpointing ➡️ archiannelid ➡️ fundamentals
fingerpointing,isomerase,1,2,fingerpointing ➡️ isomerase,fingerpointing ➡️ archiannelid ➡️ isomerase
fingerpointing,scandalisation,1,2,fingerpointing ➡️ scandalisation,fingerpointing ➡️ archiannelid ➡️ scandalisation
fingerpointing,calpack,1,2,fingerpointing ➡️ calpack,fingerpointing ➡️ archiannelid ➡️ calpack
fingerpointing,estrone,1,2,fingerpointing ➡️ estrone,fingerpointing ➡️ archiannelid ➡️ estrone
fingerpointing,Madoqua,1,2,fingerpointing ➡️ Madoqua,fingerpointing ➡️ archiannelid ➡️ Madoqua
fingerpointing,Platonism,1,2,fingerpointing ➡️ Platonism,fingerpointing ➡️ archiannelid ➡️ Platonism
fingerpointing,exponent,1,2,fingerpointing ➡️ exponent,fingerpointing ➡️ archiannelid ➡️ exponent
fingerpointing,stationariness,1,2,fingerpointing ➡️ stationariness,fingerpointing ➡️ archiannelid ➡️ stationariness
fingerpointing,invariant,1,2,fingerpointing ➡️ invariant,fingerpointing ➡️ archiannelid ➡️ invariant
fingerpointing,plaintiff,1,2,fingerpointing ➡️ plaintiff,fingerpointing ➡️ archiannelid ➡️ plaintiff
fingerpointing,Orono,1,2,fingerpointing ➡️ Orono,fingerpointing ➡️ archiannelid ➡️ Orono
fingerpointing,argal,1,2,fingerpointing ➡️ argal,fingerpointing ➡️ archiannelid ➡️ argal
fingerpointing,asbestos,1,2,fingerpointing ➡️ asbestos,fingerpointing ➡️ archiannelid ➡️ asbestos
fingerpointing,ruthfulness,1,2,fingerpointing ➡️ ruthfulness,fingerpointing ➡️ archiannelid ➡️ ruthfulness
fingerpointing,Ninurta,1,2,fingerpointing ➡️ Ninurta,fingerpointing ➡️ archiannelid ➡️ Ninurta
fingerpointing,endurance,1,2,fingerpointing ➡️ endurance,fingerpointing ➡️ archiannelid ➡️ endurance
fingerpointing,benzofuran,1,2,fingerpointing ➡️ benzofuran,fingerpointing ➡️ archiannelid ➡️ benzofuran
fingerpointing,celerity,1,2,fingerpointing ➡️ celerity,fingerpointing ➡️ archiannelid ➡️ celerity
fingerpointing,planography,1,2,fingerpointing ➡️ planography,fingerpointing ➡️ archiannelid ➡️ planography
fingerpointing,soreness,1,2,fingerpointing ➡️ soreness,fingerpointing ➡️ archiannelid ➡️ soreness
fingerpointing,Vienna,1,2,fingerpointing ➡️ Vienna,fingerpointing ➡️ archiannelid ➡️ Vienna
fingerpointing,Colutea,1,2,fingerpointing ➡️ Colutea,fingerpointing ➡️ archiannelid ➡️ Colutea
fingerpointing,polyelectrolyte,1,2,fingerpointing ➡️ polyelectrolyte,fingerpointing ➡️ archiannelid ➡️ polyelectrolyte
fingerpointing,pavis,1,2,fingerpointing ➡️ pavis,fingerpointing ➡️ archiannelid ➡️ pavis
fingerpointing,paraprofessional,1,2,fingerpointing ➡️ paraprofessional,fingerpointing ➡️ archiannelid ➡️ paraprofessional
fingerpointing,ectoproct,1,2,fingerpointing ➡️ ectoproct,fingerpointing ➡️ archiannelid ➡️ ectoproct
fingerpointing,hydromancer,1,2,fingerpointing ➡️ hydromancer,fingerpointing ➡️ archiannelid ➡️ hydromancer
fingerpointing,taximan,1,2,fingerpointing ➡️ taximan,fingerpointing ➡️ archiannelid ➡️ taximan
fingerpointing,Psettichthys,1,2,fingerpointing ➡️ Psettichthys,fingerpointing ➡️ archiannelid ➡️ Psettichthys
fingerpointing,platelet,1,2,fingerpointing ➡️ platelet,fingerpointing ➡️ archiannelid ➡️ platelet
fingerpointing,balaclava,1,2,fingerpointing ➡️ balaclava,fingerpointing ➡️ archiannelid ➡️ balaclava
fingerpointing,Melicoccus,1,2,fingerpointing ➡️ Melicoccus,fingerpointing ➡️ archiannelid ➡️ Melicoccus
fingerpointing,mujahadeen,1,2,fingerpointing ➡️ mujahadeen,fingerpointing ➡️ archiannelid ➡️ mujahadeen
fingerpointing,amoxicillin,1,2,fingerpointing ➡️ amoxicillin,fingerpointing ➡️ archiannelid ➡️ amoxicillin
fingerpointing,pistia,1,2,fingerpointing ➡️ pistia,fingerpointing ➡️ archiannelid ➡️ pistia
fingerpointing,Genevan,1,2,fingerpointing ➡️ Genevan,fingerpointing ➡️ archiannelid ➡️ Genevan
fingerpointing,shirtlifter,1,2,fingerpointing ➡️ shirtlifter,fingerpointing ➡️ archiannelid ➡️ shirtlifter
fingerpointing,watercolourist,1,2,fingerpointing ➡️ watercolourist,fingerpointing ➡️ archiannelid ➡️ watercolourist
fingerpointing,perchlorate,1,2,fingerpointing ➡️ perchlorate,fingerpointing ➡️ archiannelid ➡️ perchlorate
fingerpointing,demesne,1,2,fingerpointing ➡️ demesne,fingerpointing ➡️ archiannelid ➡️ demesne
fingerpointing,morass,1,2,fingerpointing ➡️ morass,fingerpointing ➡️ archiannelid ➡️ morass
fingerpointing,redpoll,1,2,fingerpointing ➡️ redpoll,fingerpointing ➡️ archiannelid ➡️ redpoll
fingerpointing,dissymmetry,1,2,fingerpointing ➡️ dissymmetry,fingerpointing ➡️ archiannelid ➡️ dissymmetry
fingerpointing,Sarnoff,1,2,fingerpointing ➡️ Sarnoff,fingerpointing ➡️ archiannelid ➡️ Sarnoff
fingerpointing,horsemanship,1,2,fingerpointing ➡️ horsemanship,fingerpointing ➡️ archiannelid ➡️ horsemanship
fingerpointing,calamity,1,2,fingerpointing ➡️ calamity,fingerpointing ➡️ archiannelid ➡️ calamity
fingerpointing,semitransparency,1,2,fingerpointing ➡️ semitransparency,fingerpointing ➡️ archiannelid ➡️ semitransparency
fingerpointing,adactyly,1,2,fingerpointing ➡️ adactyly,fingerpointing ➡️ archiannelid ➡️ adactyly
fingerpointing,silicosis,1,2,fingerpointing ➡️ silicosis,fingerpointing ➡️ archiannelid ➡️ silicosis
fingerpointing,albuginea,1,2,fingerpointing ➡️ albuginea,fingerpointing ➡️ archiannelid ➡️ albuginea
fingerpointing,chalcanthite,1,2,fingerpointing ➡️ chalcanthite,fingerpointing ➡️ archiannelid ➡️ chalcanthite
fingerpointing,eatable,1,2,fingerpointing ➡️ eatable,fingerpointing ➡️ archiannelid ➡️ eatable
fingerpointing,IQ,1,2,fingerpointing ➡️ IQ,fingerpointing ➡️ archiannelid ➡️ IQ
fingerpointing,lungfish,1,2,fingerpointing ➡️ lungfish,fingerpointing ➡️ archiannelid ➡️ lungfish
fingerpointing,kraal,1,2,fingerpointing ➡️ kraal,fingerpointing ➡️ archiannelid ➡️ kraal
fingerpointing,Khanty,1,2,fingerpointing ➡️ Khanty,fingerpointing ➡️ archiannelid ➡️ Khanty
fingerpointing,byre,1,2,fingerpointing ➡️ byre,fingerpointing ➡️ archiannelid ➡️ byre
fingerpointing,debauchee,1,2,fingerpointing ➡️ debauchee,fingerpointing ➡️ archiannelid ➡️ debauchee
fingerpointing,Azactam,1,2,fingerpointing ➡️ Azactam,fingerpointing ➡️ archiannelid ➡️ Azactam
fingerpointing,Adrianopolis,1,2,fingerpointing ➡️ Adrianopolis,fingerpointing ➡️ archiannelid ➡️ Adrianopolis
fingerpointing,Ionia,1,2,fingerpointing ➡️ Ionia,fingerpointing ➡️ archiannelid ➡️ Ionia
fingerpointing,bulletin,1,2,fingerpointing ➡️ bulletin,fingerpointing ➡️ archiannelid ➡️ bulletin
fingerpointing,cadenza,1,2,fingerpointing ➡️ cadenza,fingerpointing ➡️ archiannelid ➡️ cadenza
fingerpointing,pilocarpine,1,2,fingerpointing ➡️ pilocarpine,fingerpointing ➡️ archiannelid ➡️ pilocarpine
fingerpointing,Cavia,1,2,fingerpointing ➡️ Cavia,fingerpointing ➡️ archiannelid ➡️ Cavia
fingerpointing,chaplainship,1,2,fingerpointing ➡️ chaplainship,fingerpointing ➡️ archiannelid ➡️ chaplainship
fingerpointing,Kirghiz,1,2,fingerpointing ➡️ Kirghiz,fingerpointing ➡️ archiannelid ➡️ Kirghiz
fingerpointing,spongioblastoma,1,2,fingerpointing ➡️ spongioblastoma,fingerpointing ➡️ archiannelid ➡️ spongioblastoma
fingerpointing,carillon,1,2,fingerpointing ➡️ carillon,fingerpointing ➡️ archiannelid ➡️ carillon
fingerpointing,cymene,1,2,fingerpointing ➡️ cymene,fingerpointing ➡️ archiannelid ➡️ cymene
fingerpointing,fraxinella,1,2,fingerpointing ➡️ fraxinella,fingerpointing ➡️ archiannelid ➡️ fraxinella
fingerpointing,clarion,1,2,fingerpointing ➡️ clarion,fingerpointing ➡️ archiannelid ➡️ clarion
fingerpointing,Firenze,1,2,fingerpointing ➡️ Firenze,fingerpointing ➡️ archiannelid ➡️ Firenze
fingerpointing,harpist,1,2,fingerpointing ➡️ harpist,fingerpointing ➡️ archiannelid ➡️ harpist
fingerpointing,angstrom,1,2,fingerpointing ➡️ angstrom,fingerpointing ➡️ archiannelid ➡️ angstrom
fingerpointing,marble,1,2,fingerpointing ➡️ marble,fingerpointing ➡️ archiannelid ➡️ marble
fingerpointing,rhyolite,1,2,fingerpointing ➡️ rhyolite,fingerpointing ➡️ archiannelid ➡️ rhyolite
fingerpointing,rhizopodan,1,2,fingerpointing ➡️ rhizopodan,fingerpointing ➡️ archiannelid ➡️ rhizopodan
fingerpointing,Dumpster,1,2,fingerpointing ➡️ Dumpster,fingerpointing ➡️ archiannelid ➡️ Dumpster
fingerpointing,barbette,1,2,fingerpointing ➡️ barbette,fingerpointing ➡️ archiannelid ➡️ barbette
fingerpointing,Chamaeleo,1,2,fingerpointing ➡️ Chamaeleo,fingerpointing ➡️ archiannelid ➡️ Chamaeleo
fingerpointing,Vaisakha,1,2,fingerpointing ➡️ Vaisakha,fingerpointing ➡️ archiannelid ➡️ Vaisakha
fingerpointing,graylag,1,2,fingerpointing ➡️ graylag,fingerpointing ➡️ flub ➡️ graylag
fingerpointing,dose,1,2,fingerpointing ➡️ dose,fingerpointing ➡️ archiannelid ➡️ dose
fingerpointing,catheterisation,1,2,fingerpointing ➡️ catheterisation,fingerpointing ➡️ archiannelid ➡️ catheterisation
fingerpointing,biometry,1,2,fingerpointing ➡️ biometry,fingerpointing ➡️ archiannelid ➡️ biometry
fingerpointing,evidence,1,2,fingerpointing ➡️ evidence,fingerpointing ➡️ archiannelid ➡️ evidence
fingerpointing,corbel,1,2,fingerpointing ➡️ corbel,fingerpointing ➡️ archiannelid ➡️ corbel
fingerpointing,fleabag,1,2,fingerpointing ➡️ fleabag,fingerpointing ➡️ archiannelid ➡️ fleabag
fingerpointing,Asio,1,2,fingerpointing ➡️ Asio,fingerpointing ➡️ archiannelid ➡️ Asio
fingerpointing,analphabetic,1,2,fingerpointing ➡️ analphabetic,fingerpointing ➡️ archiannelid ➡️ analphabetic
fingerpointing,functionalist,1,2,fingerpointing ➡️ functionalist,fingerpointing ➡️ archiannelid ➡️ functionalist
fingerpointing,Augustus,1,2,fingerpointing ➡️ Augustus,fingerpointing ➡️ archiannelid ➡️ Augustus
fingerpointing,squinch,1,2,fingerpointing ➡️ squinch,fingerpointing ➡️ archiannelid ➡️ squinch
fingerpointing,Aspalathus,1,2,fingerpointing ➡️ Aspalathus,fingerpointing ➡️ archiannelid ➡️ Aspalathus
fingerpointing,opulence,1,2,fingerpointing ➡️ opulence,fingerpointing ➡️ archiannelid ➡️ opulence
fingerpointing,rheumatism,1,2,fingerpointing ➡️ rheumatism,fingerpointing ➡️ archiannelid ➡️ rheumatism
fingerpointing,cephaloglycin,1,2,fingerpointing ➡️ cephaloglycin,fingerpointing ➡️ archiannelid ➡️ cephaloglycin
fingerpointing,hemostat,1,2,fingerpointing ➡️ hemostat,fingerpointing ➡️ flub ➡️ hemostat
fingerpointing,oxidizer,1,2,fingerpointing ➡️ oxidizer,fingerpointing ➡️ archiannelid ➡️ oxidizer
fingerpointing,abetalipoproteinemia,1,2,fingerpointing ➡️ abetalipoproteinemia,fingerpointing ➡️ archiannelid ➡️ abetalipoproteinemia
fingerpointing,streetlight,1,2,fingerpointing ➡️ streetlight,fingerpointing ➡️ archiannelid ➡️ streetlight
fingerpointing,Phoca,1,2,fingerpointing ➡️ Phoca,fingerpointing ➡️ archiannelid ➡️ Phoca
fingerpointing,obeisance,1,2,fingerpointing ➡️ obeisance,fingerpointing ➡️ archiannelid ➡️ obeisance
fingerpointing,householder,1,2,fingerpointing ➡️ householder,fingerpointing ➡️ archiannelid ➡️ householder
fingerpointing,biohazard,1,2,fingerpointing ➡️ biohazard,fingerpointing ➡️ archiannelid ➡️ biohazard
fingerpointing,offense,1,2,fingerpointing ➡️ offense,fingerpointing ➡️ archiannelid ➡️ offense
fingerpointing,roentgenogram,2,1,fingerpointing ➡️ Umbria ➡️ roentgenogram,fingerpointing ➡️ roentgenogram
fingerpointing,ultracentrifugation,2,1,fingerpointing ➡️ Umbria ➡️ ultracentrifugation,fingerpointing ➡️ ultracentrifugation
firethorn,Intelnet,1,2,firethorn ➡️ Intelnet,firethorn ➡️ archiannelid ➡️ Intelnet
firethorn,bilingualism,1,2,firethorn ➡️ bilingualism,firethorn ➡️ Umbria ➡️ bilingualism
firethorn,cootie,1,2,firethorn ➡️ cootie,firethorn ➡️ Umbria ➡️ cootie
firethorn,mucilage,1,2,firethorn ➡️ mucilage,firethorn ➡️ Umbria ➡️ mucilage
firethorn,metabolite,1,2,firethorn ➡️ metabolite,firethorn ➡️ Hannover ➡️ metabolite
firethorn,Smilax,1,2,firethorn ➡️ Smilax,firethorn ➡️ Umbria ➡️ Smilax
firethorn,Caryophyllales,1,2,firethorn ➡️ Caryophyllales,firethorn ➡️ Umbria ➡️ Caryophyllales
firethorn,Hoyle,1,2,firethorn ➡️ Hoyle,firethorn ➡️ Umbria ➡️ Hoyle
firethorn,mangonel,1,2,firethorn ➡️ mangonel,firethorn ➡️ archiannelid ➡️ mangonel
firethorn,coelostat,1,2,firethorn ➡️ coelostat,firethorn ➡️ Umbria ➡️ coelostat
firethorn,aroid,1,2,firethorn ➡️ aroid,firethorn ➡️ archiannelid ➡️ aroid
firethorn,subjoining,1,2,firethorn ➡️ subjoining,firethorn ➡️ Umbria ➡️ subjoining
firethorn,mediastinum,1,2,firethorn ➡️ mediastinum,firethorn ➡️ Umbria ➡️ mediastinum
firethorn,absolution,1,2,firethorn ➡️ absolution,firethorn ➡️ archiannelid ➡️ absolution
firethorn,wellbeing,1,2,firethorn ➡️ wellbeing,firethorn ➡️ Umbria ➡️ wellbeing
firethorn,flindosa,1,2,firethorn ➡️ flindosa,firethorn ➡️ Umbria ➡️ flindosa
firethorn,Millais,1,2,firethorn ➡️ Millais,firethorn ➡️ Umbria ➡️ Millais
firethorn,grapheme,1,2,firethorn ➡️ grapheme,firethorn ➡️ Umbria ➡️ grapheme
firethorn,consolidation,1,2,firethorn ➡️ consolidation,firethorn ➡️ archiannelid ➡️ consolidation
firethorn,basketry,1,2,firethorn ➡️ basketry,firethorn ➡️ Umbria ➡️ basketry
firethorn,lexicography,1,2,firethorn ➡️ lexicography,firethorn ➡️ Umbria ➡️ lexicography
firethorn,Orange,1,2,firethorn ➡️ Orange,firethorn ➡️ archiannelid ➡️ Orange
firethorn,graylag,1,2,firethorn ➡️ graylag,firethorn ➡️ flub ➡️ graylag
firethorn,rosette,1,2,firethorn ➡️ rosette,firethorn ➡️ archiannelid ➡️ rosette
firethorn,Dictyophera,2,1,firethorn ➡️ Umbria ➡️ Dictyophera,firethorn ➡️ Dictyophera
firethorn,signalization,2,1,firethorn ➡️ Umbria ➡️ signalization,firethorn ➡️ signalization
firethorn,disfiguration,2,1,firethorn ➡️ Umbria ➡️ disfiguration,firethorn ➡️ disfiguration
firethorn,Mycobacteriaceae,2,1,firethorn ➡️ Umbria ➡️ Mycobacteriaceae,firethorn ➡️ Mycobacteriaceae
firethorn,lingam,2,1,firethorn ➡️ Umbria ➡️ lingam,firethorn ➡️ lingam
